Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:dev-glindent,Sepet Başına Minimum Alma Adeti:dev-glindent,Sepet Başına Maksimum Alma Adeti:dev-glindent,Varyant Aktiflik
,,"G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,"GB10A3,5","GB10A3,5",false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,"G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer","gb10a3,5",100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10A4,GB10A4,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10a4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10B0,GB10B0,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10b0,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10B1,GB10B1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10b1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10B4,GB10B4,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - B4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10b4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - C1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10C1,GB10C1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - C1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10c1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - C2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB10C2,GB10C2,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 10 x 15mm - C2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb10c2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12A1,GB12A1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12a1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12A2,GB12A2,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12a2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A3,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12A3,GB12A3,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A3,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12a3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,"G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,"GB12A3,5","GB12A3,5",false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,"G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer","gb12a3,5",100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12A4,GB12A4,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12a4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12B0,GB12B0,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12b0,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12B1,GB12B1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12b1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12B4,GB12B4,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - B4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12b4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - C1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12C1,GB12C1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - C1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12c1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - C2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB12C2,GB12C2,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 12 x 15mm - C2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb12c2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14A1,GB14A1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14a1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14A2,GB14A2,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A2,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14a2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A3,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14A3,GB14A3,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A3,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14a3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,"G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,"GB14A3,5","GB14A3,5",false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,"G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A3,5","G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer","gb14a3,5",100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14A4,GB14A4,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - A4,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14a4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14B0,GB14B0,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - B0,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14b0,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-ceramics are formed as a result of a controlled crystallization in the glass phase as a result of various thermal processes.
Compatible with universal and specific holder systems. Available in A1, A2, A3, A3.5, A4, B0, B1, B4, C1, C2 shades.",,,,GB14B1,GB14B1,false,G-Ceram,Labside > CAD/CAM Materials,"glass-ceramic,cad-cam,dental,block,feldspar",,G-Ceram Glass Ceramic Block - 8 x 14 x 15mm - B1,"G-Ceram Block are feldspathic monochromatic glass ceramic blanks used to produce inlays, onlays, crown and veneers with CAD/CAM systems.
G-Ceram Block Glass-cer",gb14b1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
